customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Churn_Binary,tenure_group,avg_monthly_charge,num_services,has_premium_support,charge_per_service,is_new_month_to_month,is_long_term_customer,Partner_enc,Dependents_enc,PhoneService_enc,PaperlessBilling_enc,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_enc
7637-GDOEK,Male,0,No,Yes,4,Yes,Yes,69.15,350.33,No,0,0-12,87.58,5,0,13.83,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
3639-WNSPX,Female,0,No,No,4,Yes,No,73.9,279.24,Yes,1,0-12,69.81,3,0,24.63,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
4955-WXXSZ,Female,0,No,No,59,Yes,No,81.05,4775.56,No,0,49-60,80.94,6,0,13.51,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0
7704-IEFOE,Male,0,Yes,No,3,Yes,Yes,116.09,387.44,Yes,1,0-12,129.15,8,1,14.51,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1
3138-QIRZC,Female,1,Yes,No,9,No,Yes,82.33,792.62,No,0,0-12,88.07,4,0,20.58,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
6769-VDUNQ,Male,0,Yes,No,9,Yes,No,100.14,878.72,No,0,0-12,97.64,6,0,16.69,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1
1463-LJDTN,Female,0,Yes,Yes,1,Yes,Yes,25.3,40.17,No,0,0-12,40.17,2,0,12.65,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
8901-ETPQI,Female,0,No,No,47,Yes,Yes,118.75,5566.17,No,0,25-48,118.43,8,1,14.84,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
7216-GTLMP,Male,0,No,Yes,29,Yes,Yes,84.78,2403.01,No,0,25-48,82.86,6,0,14.13,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
1758-JFZKA,Female,0,Yes,No,8,Yes,Yes,72.82,520.34,No,0,0-12,65.04,3,0,24.27,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1234-XEAFF,Female,1,Yes,Yes,6,Yes,Yes,94.59,603.63,No,0,0-12,100.6,5,0,18.92,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1718-ZBSVQ,Female,0,No,No,55,Yes,Yes,26.86,1522.54,No,0,49-60,27.68,2,0,13.43,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0
2191-SIKGU,Male,0,No,No,7,Yes,No,78.37,470.84,No,0,0-12,67.26,4,0,19.59,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
6218-EKUYY,Male,0,Yes,No,61,Yes,Yes,81.51,4993.25,Yes,1,61-72,81.86,5,0,16.3,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2214-WOTKQ,Female,1,Yes,No,11,Yes,No,83.65,982.33,Yes,1,0-12,89.3,5,0,16.73,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
3323-NFKKW,Male,0,Yes,No,7,No,Yes,22.06,197.39,No,0,0-12,28.2,0,0,22.06,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
6653-QHLMU,Female,0,Yes,Yes,64,Yes,No,87.8,5583.59,No,0,61-72,87.24,7,0,12.54,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2669-BNVTV,Female,0,Yes,No,8,Yes,No,78.76,643.51,No,0,0-12,80.44,5,0,15.75,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
4540-FRAXS,Male,0,No,No,8,Yes,Yes,19.06,160.73,No,0,0-12,20.09,2,0,9.53,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
5534-FGZAA,Male,0,Yes,No,59,No,No,19.98,1139.58,No,0,49-60,19.31,0,0,19.98,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1
4126-FRBUU,Male,0,No,No,70,Yes,Yes,19.55,1436.34,No,0,61-72,20.52,1,0,19.55,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
3065-PRWTZ,Male,0,Yes,No,57,Yes,No,95.15,5450.07,No,0,49-60,95.62,7,0,13.59,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1
2043-PUGFC,Female,0,Yes,Yes,28,Yes,No,23.37,763.05,Yes,1,25-48,27.25,1,0,23.37,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
9870-WDGLX,Female,0,Yes,No,53,Yes,Yes,100.06,5259.95,No,0,49-60,99.24,7,0,14.29,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
8430-WVQHP,Male,0,No,No,3,Yes,No,87.96,271.5,Yes,1,0-12,90.5,4,0,21.99,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1
5446-YLTER,Female,0,No,Yes,6,Yes,No,74.93,505.34,Yes,1,0-12,84.22,6,0,12.49,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0
5083-LTMBK,Female,0,Yes,No,5,Yes,No,75.2,269.46,Yes,1,0-12,53.89,3,0,25.07,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
9668-YPQGU,Female,0,No,No,1,No,Yes,23.54,38.07,No,0,0-12,38.07,0,0,23.54,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
6394-AYWCK,Male,0,No,Yes,28,Yes,Yes,94.97,2564.48,No,0,25-48,91.59,7,0,13.57,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1
7681-TEBZX,Female,0,Yes,No,60,Yes,Yes,102.79,6080.29,No,0,49-60,101.34,7,1,14.68,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
7644-RRLRH,Female,0,No,No,6,Yes,Yes,89.31,513.9,Yes,1,0-12,85.65,4,0,22.33,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
1753-IHHMD,Male,0,No,Yes,47,Yes,Yes,24.34,1191.04,No,0,25-48,25.34,1,0,24.34,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
4669-MELRK,Female,0,Yes,No,10,Yes,No,87.09,852.64,Yes,1,0-12,85.26,5,0,17.42,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
1022-SPKAC,Female,0,No,No,9,Yes,Yes,105.86,906.54,Yes,1,0-12,100.73,5,0,21.17,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
1714-WILSR,Male,0,No,Yes,20,Yes,No,29.62,609.06,No,0,13-24,30.45,1,0,29.62,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
1579-YGTVO,Female,0,No,No,41,Yes,No,74.2,3072.75,No,0,25-48,74.95,4,0,18.55,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
2458-OGWTV,Female,0,Yes,No,1,Yes,Yes,106.51,130.74,No,0,0-12,130.74,6,0,17.75,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
8454-EAQPW,Female,0,No,No,70,Yes,Yes,84.96,5863.72,No,0,61-72,83.77,4,0,21.24,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
6739-UJDAL,Male,0,Yes,No,11,Yes,No,71.12,799.57,Yes,1,0-12,72.69,6,0,11.85,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
1017-NKGPR,Female,0,No,Yes,40,Yes,No,58.26,2382.46,No,0,25-48,59.56,4,0,14.56,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1357-MYHUI,Female,1,No,No,37,Yes,No,73.96,2740.7,No,0,25-48,74.07,4,0,18.49,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
3444-WJWRV,Female,0,Yes,No,25,Yes,Yes,95.36,2409.28,No,0,25-48,96.37,5,0,19.07,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
8332-XOYBM,Male,0,No,No,16,Yes,Yes,73.84,1246.6,No,0,13-24,77.91,6,0,12.31,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1
4568-CWUTQ,Male,0,No,No,5,Yes,No,65.58,274.52,Yes,1,0-12,54.9,4,0,16.4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
6416-JRZGI,Female,0,No,Yes,24,Yes,No,97.64,2336.92,Yes,1,13-24,97.37,5,0,19.53,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
1983-XNPGA,Male,0,No,Yes,10,Yes,Yes,22.83,173.95,No,0,0-12,17.4,2,0,11.42,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
8242-WITOQ,Male,0,No,Yes,33,Yes,Yes,65.85,2156.97,No,0,25-48,65.36,4,0,16.46,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
2554-PEFJF,Male,0,Yes,Yes,9,Yes,Yes,22.21,149.9,Yes,1,0-12,16.66,1,0,22.21,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
9181-AXEWI,Female,0,No,Yes,9,Yes,No,70.64,638.59,Yes,1,0-12,70.95,4,0,17.66,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
9289-OMDLO,Male,0,No,No,10,Yes,Yes,100.01,1082.91,No,0,0-12,108.29,4,0,25.0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1
9849-GCGGY,Female,0,No,Yes,31,Yes,Yes,22.5,683.63,Yes,1,25-48,22.05,1,0,22.5,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2352-ZCVKB,Female,0,No,Yes,6,Yes,No,93.91,570.92,Yes,1,0-12,95.15,6,0,15.65,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
6524-SVEQO,Female,0,No,Yes,30,No,No,72.02,2235.42,No,0,25-48,74.51,2,0,36.01,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4982-XLJNY,Female,0,Yes,No,37,Yes,Yes,93.17,3410.44,No,0,25-48,92.17,6,0,15.53,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0
8805-SCHAC,Male,0,Yes,Yes,5,Yes,No,65.55,308.36,Yes,1,0-12,61.67,2,0,32.78,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
8484-VCLHB,Female,0,No,No,34,Yes,Yes,87.59,2975.57,No,0,25-48,87.52,6,1,14.6,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
4432-CTZKG,Male,0,Yes,Yes,23,Yes,No,106.71,2433.81,Yes,1,13-24,105.82,5,0,21.34,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1
5495-ZERCH,Female,0,Yes,Yes,42,Yes,Yes,87.46,3739.66,No,0,25-48,89.04,7,0,12.49,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
4953-JEURL,Male,1,Yes,No,18,Yes,Yes,69.47,1200.42,Yes,1,13-24,66.69,3,0,23.16,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
4767-BRFHW,Female,0,No,No,69,Yes,Yes,72.8,5010.6,Yes,1,61-72,72.62,4,0,18.2,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
6779-SGNAG,Female,0,Yes,No,49,Yes,Yes,83.16,4133.65,Yes,1,49-60,84.36,5,0,16.63,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8199-MQUYC,Male,0,Yes,No,21,Yes,No,23.63,503.8,No,0,13-24,23.99,1,0,23.63,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
6228-ZFWPI,Female,1,Yes,No,8,Yes,No,97.25,741.1,No,0,0-12,92.64,6,0,16.21,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
8048-WDRYR,Male,0,Yes,Yes,50,Yes,Yes,76.82,3817.71,Yes,1,49-60,76.35,2,0,38.41,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
5924-DLXUL,Male,1,Yes,No,5,Yes,Yes,28.52,163.18,No,0,0-12,32.64,1,0,28.52,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
3779-UZHVI,Male,0,Yes,Yes,70,Yes,Yes,106.43,7370.49,Yes,1,61-72,105.29,6,0,17.74,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1
8445-ZRMIB,Male,1,No,No,56,Yes,No,24.28,1424.34,No,0,49-60,25.43,2,0,12.14,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
1472-VRFOW,Female,0,Yes,No,57,Yes,Yes,96.55,5505.79,No,0,49-60,96.59,8,0,12.07,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
6829-XDBRP,Female,0,Yes,Yes,16,Yes,No,65.35,1071.02,No,0,13-24,66.94,5,0,13.07,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
7193-ZCYBN,Male,0,No,No,14,Yes,No,53.73,737.47,Yes,1,13-24,52.68,4,0,13.43,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
8486-RFPXF,Female,0,Yes,No,9,Yes,No,24.85,217.77,Yes,1,0-12,24.2,1,0,24.85,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
9436-QCIWI,Female,1,Yes,No,41,Yes,Yes,108.06,4441.72,No,0,25-48,108.33,6,1,18.01,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
9519-KIWUG,Female,0,Yes,No,21,Yes,Yes,80.64,1714.12,No,0,13-24,81.62,7,1,11.52,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0
8027-GXARE,Male,0,Yes,No,9,Yes,Yes,64.23,660.36,No,0,0-12,73.37,2,0,32.12,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
7090-ZRLVF,Female,0,No,No,11,Yes,No,46.98,542.41,Yes,1,0-12,49.31,3,0,15.66,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5887-ZJALM,Male,0,No,Yes,66,Yes,No,29.87,1993.07,No,0,61-72,30.2,2,0,14.94,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1
8306-UIUDE,Female,0,Yes,Yes,1,Yes,Yes,77.15,67.19,Yes,1,0-12,67.19,3,0,25.72,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
6435-SUQDR,Female,0,No,No,25,Yes,No,76.15,1942.94,Yes,1,25-48,77.72,5,0,15.23,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
4862-GIVEO,Female,1,No,No,8,Yes,No,107.09,838.14,Yes,1,0-12,104.77,8,0,13.39,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1746-SDYWW,Male,1,Yes,No,58,Yes,Yes,89.65,5223.5,No,0,49-60,90.06,6,0,14.94,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1
4136-UDHDB,Male,0,No,No,53,Yes,Yes,86.33,4579.9,No,0,49-60,86.41,6,0,14.39,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1
4302-OWAKS,Female,0,No,No,6,Yes,No,18.56,55.03,No,0,0-12,9.17,1,0,18.56,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
2813-TOODE,Male,1,No,No,11,Yes,No,18.25,235.05,No,0,0-12,21.37,1,0,18.25,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1
8895-WLPON,Male,1,No,No,2,No,Yes,79.7,118.87,No,0,0-12,59.44,3,0,26.57,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1
7409-ODCWT,Female,0,Yes,No,3,Yes,Yes,87.98,387.53,Yes,1,0-12,129.18,5,0,17.6,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
2788-BFPPE,Female,0,No,No,14,Yes,Yes,101.38,1441.28,No,0,13-24,102.95,9,1,11.26,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2585-FLGLA,Male,0,No,No,43,Yes,No,92.46,4001.35,No,0,25-48,93.05,5,0,18.49,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1
9424-XIUNA,Male,0,No,No,45,Yes,Yes,92.41,4074.99,Yes,1,25-48,90.56,7,0,13.2,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1
3561-BSUQA,Female,0,Yes,No,10,Yes,Yes,79.0,887.6,No,0,0-12,88.76,4,0,19.75,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3123-MDCHP,Male,0,Yes,No,5,Yes,No,66.08,277.15,Yes,1,0-12,55.43,4,0,16.52,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
1796-ZLEAY,Male,0,Yes,No,20,Yes,No,101.68,1924.62,No,0,13-24,96.23,5,0,20.34,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1
6350-WUZXT,Male,0,No,No,12,Yes,Yes,85.83,1038.7,No,0,0-12,86.56,5,0,17.17,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1
8659-WGPZW,Male,0,No,No,46,Yes,No,33.41,1437.53,No,0,25-48,31.25,1,0,33.41,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1947-CFTKQ,Female,0,No,No,18,Yes,Yes,83.27,1505.43,No,0,13-24,83.64,4,0,20.82,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
2257-BUHBF,Male,1,Yes,No,13,Yes,Yes,97.69,1255.1,Yes,1,13-24,96.55,4,0,24.42,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
3907-KXFPH,Male,0,Yes,No,2,Yes,Yes,99.43,108.03,No,0,0-12,54.02,5,0,19.89,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1
5485-HIPPD,Female,0,Yes,Yes,28,Yes,No,28.81,788.98,No,0,25-48,28.18,1,0,28.81,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2409-GXIPL,Male,1,Yes,No,26,Yes,Yes,93.39,2437.35,No,0,25-48,93.74,6,0,15.56,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1
4186-ALZYH,Male,0,No,No,9,Yes,No,76.58,751.26,No,0,0-12,83.47,6,0,12.76,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1
5797-HXOXW,Female,0,No,No,3,Yes,No,81.13,202.07,Yes,1,0-12,67.36,5,0,16.23,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
