customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Binary,num_services,Cluster,Segment
3081-ORBSG,Female,0,No,No,29,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,118.75,3483.01,No,0,6,1,High-Value Customers
1069-TKKQO,Male,0,No,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,118.02,2074.28,Yes,1,5,2,New Customers
6584-YQBFL,Female,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,78.58,1434.95,No,0,3,2,New Customers
5251-JECDY,Male,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),95.71,3725.08,No,0,3,1,High-Value Customers
4559-YIIMY,Female,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,84.5,6078.54,No,0,2,1,High-Value Customers
6067-AHZEV,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.3,103.91,Yes,1,3,2,New Customers
9356-FOPUU,Male,0,No,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.22,2636.58,Yes,1,2,1,High-Value Customers
1540-IYJGQ,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,72.1,843.94,No,0,2,2,New Customers
2757-DUDXG,Male,0,No,No,60,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.92,4321.22,No,0,3,1,High-Value Customers
1960-TEJJN,Female,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.38,2193.08,Yes,1,5,2,New Customers
5259-FGFBQ,Male,1,No,Yes,31,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),67.04,2094.56,Yes,1,2,2,New Customers
5236-CIRHK,Female,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.17,1653.22,No,0,1,0,Loyal Customers
7692-RSJMV,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,62.25,222.8,No,0,2,2,New Customers
8849-BVXYG,Female,0,No,Yes,7,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,80.41,500.89,No,0,4,2,New Customers
5511-BCOFF,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),94.8,825.28,No,0,3,2,New Customers
3671-LDURU,Male,0,No,No,10,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,82.25,885.54,Yes,1,4,2,New Customers
9333-PJZOM,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,98.35,403.49,No,0,4,2,New Customers
4743-BYVSF,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.4,780.21,No,0,1,0,Loyal Customers
9352-EGBHI,Male,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.12,1284.59,No,0,2,2,New Customers
8153-IYHNP,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.63,180.0,No,0,2,2,New Customers
8461-TWYDC,Female,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.17,676.3,No,0,1,0,Loyal Customers
5041-DMPHC,Female,0,Yes,No,62,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,65.66,4069.07,No,0,2,1,High-Value Customers
9680-JVQRU,Male,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),82.08,519.6,Yes,1,2,2,New Customers
3386-FZRHQ,Male,0,No,Yes,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.25,756.76,No,0,0,0,Loyal Customers
4542-WNIRT,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.09,5071.47,No,0,3,1,High-Value Customers
4353-TGGVQ,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.06,43.15,Yes,1,1,0,Loyal Customers
1316-RHHLL,Male,0,No,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.05,2199.16,Yes,1,3,2,New Customers
9025-LHUOA,Male,0,Yes,Yes,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,87.64,2684.5,No,0,5,2,New Customers
6689-NOEMQ,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,101.5,3006.41,Yes,1,4,1,High-Value Customers
7091-RZNLO,Female,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.45,318.36,No,0,1,0,Loyal Customers
3960-IRITT,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),25.41,929.0,No,0,1,0,Loyal Customers
9579-DJULR,Male,0,Yes,Yes,4,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,101.42,431.93,Yes,1,5,2,New Customers
7616-WFGMN,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.53,660.19,No,0,1,0,Loyal Customers
9144-BGXPR,Male,0,No,No,69,Yes,No,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),65.95,4577.78,No,0,3,1,High-Value Customers
3247-QJTCH,Female,0,No,No,50,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),76.95,3899.05,No,0,4,1,High-Value Customers
6800-PVUAC,Male,1,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,1323.48,Yes,1,7,2,New Customers
4188-YMXBZ,Female,1,Yes,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,68.17,294.44,Yes,1,2,2,New Customers
1549-VWHHP,Male,0,No,Yes,63,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,80.78,5034.23,No,0,4,1,High-Value Customers
7497-DGTUD,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,234.47,No,0,1,0,Loyal Customers
9005-WWGRE,Female,0,No,No,9,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,76.1,670.69,Yes,1,5,2,New Customers
2767-BMSFE,Male,0,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,72.42,129.11,Yes,1,2,2,New Customers
3492-FVEHH,Female,1,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,98.54,717.15,No,0,4,2,New Customers
2824-YFMOG,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.79,2277.79,No,0,1,0,Loyal Customers
5240-EMALJ,Female,0,No,No,41,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),46.07,1761.49,No,0,1,0,Loyal Customers
4154-CZADC,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.07,918.13,No,0,1,0,Loyal Customers
9798-ILTBB,Male,0,No,No,8,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,83.52,685.4,No,0,4,2,New Customers
2642-RZQWW,Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.95,538.45,Yes,1,4,2,New Customers
3487-EEURW,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.89,136.99,Yes,1,1,0,Loyal Customers
5564-ZXVUD,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.71,1470.49,No,0,1,0,Loyal Customers
7702-YHVJF,Female,0,No,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.24,1163.48,Yes,1,5,2,New Customers
7574-EMYEE,Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,69.24,271.35,No,0,4,2,New Customers
9485-UMKZS,Female,0,Yes,Yes,60,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,68.49,4083.75,No,0,2,1,High-Value Customers
9173-CNSAN,Female,0,No,No,24,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),65.99,1599.75,No,0,1,0,Loyal Customers
1500-XRENC,Female,0,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.63,537.05,No,0,1,0,Loyal Customers
8233-FPCEZ,Female,1,No,Yes,20,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.61,1617.61,Yes,1,3,2,New Customers
4472-DSFPV,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,193.45,No,0,1,0,Loyal Customers
7150-GGFQR,Male,0,No,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.82,106.47,No,0,1,0,Loyal Customers
5688-KBVRQ,Male,0,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.64,686.27,No,0,1,0,Loyal Customers
1933-HHPUW,Female,0,No,No,44,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Electronic check,68.08,2915.4,Yes,1,3,1,High-Value Customers
5698-JKTIK,Female,0,No,No,58,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,86.89,4995.32,No,0,4,1,High-Value Customers
8075-OMTHB,Male,0,No,Yes,30,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),77.68,2367.04,No,0,2,2,New Customers
8094-LICYS,Male,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,97.37,2995.92,No,0,4,1,High-Value Customers
3466-PMIIB,Male,0,No,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.66,1319.1,No,0,1,0,Loyal Customers
9772-YWIZH,Female,1,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.9,78.99,No,0,1,0,Loyal Customers
8419-CIPZG,Female,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.08,626.57,Yes,1,4,2,New Customers
4891-VMRKA,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.84,662.87,No,0,1,0,Loyal Customers
3547-OAGYA,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.82,137.55,No,0,1,0,Loyal Customers
3226-QOFBX,Female,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),114.82,1295.49,Yes,1,5,2,New Customers
5956-OBFBZ,Female,1,Yes,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.12,2160.01,Yes,1,3,2,New Customers
7926-OREZN,Male,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,114.14,No,0,0,0,Loyal Customers
5648-YCLCL,Female,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,37.06,Yes,1,0,0,Loyal Customers
3404-LSHBE,Female,1,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,25.73,829.69,No,0,1,0,Loyal Customers
7441-PZXET,Female,0,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),107.82,716.39,No,0,4,2,New Customers
1812-CUKZA,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,116.46,7552.59,Yes,1,5,1,High-Value Customers
5523-IZRUH,Female,0,No,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.41,1486.55,No,0,1,0,Loyal Customers
9049-VUMXR,Female,0,Yes,Yes,65,Yes,No,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,86.75,5593.92,Yes,1,4,1,High-Value Customers
1591-WARGX,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.39,315.6,No,0,1,0,Loyal Customers
7567-VSOWH,Male,0,Yes,Yes,22,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),107.82,2355.76,No,0,5,2,New Customers
5754-HCWMB,Female,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.14,2295.56,No,0,3,2,New Customers
8425-YRIWT,Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,107.31,457.25,No,0,5,2,New Customers
3563-IZYRA,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),92.28,209.38,No,0,4,2,New Customers
3066-JNWWH,Male,0,No,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),98.27,6138.34,No,0,4,1,High-Value Customers
1978-HGXAV,Male,0,No,No,6,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),77.87,448.94,No,0,3,2,New Customers
6910-CRPAF,Female,1,No,Yes,55,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,97.51,5296.45,No,0,5,1,High-Value Customers
4131-FPQED,Female,0,No,No,8,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,No,Electronic check,69.64,560.52,Yes,1,4,2,New Customers
6897-MGGBW,Male,0,No,No,14,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),68.77,966.54,No,0,4,2,New Customers
8574-OJFHY,Male,1,No,No,61,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),102.11,6198.84,No,0,2,1,High-Value Customers
1799-VHGVY,Male,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,91.55,328.99,No,0,3,2,New Customers
9922-GPHFK,Male,0,Yes,No,8,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,63.19,529.27,Yes,1,2,2,New Customers
1561-EPRHO,Female,1,Yes,No,12,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,70.7,810.65,Yes,1,3,2,New Customers
7879-XOGSE,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.84,1717.12,No,0,3,2,New Customers
2252-JIDBY,Male,0,Yes,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,78.37,3097.23,No,0,3,1,High-Value Customers
7095-SBUJT,Male,0,No,No,48,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),90.19,4386.44,No,0,3,1,High-Value Customers
5413-GGDVL,Male,0,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,104.33,6002.72,No,0,5,1,High-Value Customers
8019-VEIDA,Female,1,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.63,1222.12,No,0,1,0,Loyal Customers
9877-RLFPO,Female,0,Yes,Yes,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.59,1747.48,No,0,4,2,New Customers
3005-AMNUK,Female,0,Yes,No,7,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),73.0,478.5,Yes,1,3,2,New Customers
1873-WKSBA,Male,0,No,No,26,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,92.44,2486.87,No,0,6,2,New Customers
1209-UGUYR,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.65,360.65,Yes,1,1,0,Loyal Customers
9871-YSUPF,Male,0,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,88.77,4627.53,No,0,2,1,High-Value Customers
1925-JMJCN,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Credit card (automatic),85.64,5985.88,No,0,2,1,High-Value Customers
5486-YYQWI,Female,0,No,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),107.15,6806.61,No,0,4,1,High-Value Customers
9723-YDSLG,Male,0,No,No,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,89.46,6236.72,No,0,4,1,High-Value Customers
4707-XYIMN,Female,0,No,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),22.29,1010.7,No,0,1,0,Loyal Customers
7601-MKYJG,Male,0,Yes,No,7,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),75.5,405.51,No,0,3,2,New Customers
3942-IORDX,Female,0,No,Yes,36,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),84.0,2965.36,No,0,3,1,High-Value Customers
3280-CRFTY,Male,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.25,1095.87,No,0,1,0,Loyal Customers
7232-UMIPJ,Male,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,96.82,571.73,No,0,5,2,New Customers
8884-MMREO,Male,0,No,No,5,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,82.25,447.84,Yes,1,5,2,New Customers
7784-UFBFV,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),97.16,1089.66,No,0,6,2,New Customers
3388-BPWFB,Male,0,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),31.41,2128.61,No,0,1,0,Loyal Customers
2260-DFEQF,Male,0,No,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.04,2050.62,No,0,1,0,Loyal Customers
5934-KRRPX,Female,1,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,56.45,2109.51,No,0,1,0,Loyal Customers
2766-NKNDI,Male,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.21,978.73,No,0,1,0,Loyal Customers
9468-ULCQH,Male,0,Yes,No,39,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,70.91,2780.16,No,0,3,1,High-Value Customers
3964-CHFAP,Female,1,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),84.77,765.12,No,0,3,2,New Customers
9724-DBCOV,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.76,1263.9,Yes,1,2,2,New Customers
3786-DCPJJ,Male,0,No,Yes,53,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),70.36,3736.92,No,0,2,1,High-Value Customers
3147-XJSTB,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,84.43,149.51,No,0,3,2,New Customers
3235-XWKEH,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,90.05,198.74,Yes,1,3,2,New Customers
9542-RBSDH,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),112.0,5656.29,No,0,3,1,High-Value Customers
5334-JSEWP,Male,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.48,555.09,No,0,1,0,Loyal Customers
3750-YMKAZ,Female,0,Yes,No,11,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.45,999.81,No,0,5,2,New Customers
8616-EYUKY,Male,0,Yes,No,43,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),113.49,4927.92,No,0,5,1,High-Value Customers
6031-RECNI,Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.15,43.81,No,0,1,0,Loyal Customers
