customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Binary
3577-XUGEZ,Female,0,No,Yes,3,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,103.66,383.26,Yes,1
7127-MSFLK,Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,199.03,No,0
7487-EMVFD,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.08,451.32,Yes,1
8390-WLBOH,Female,1,Yes,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.22,857.5,No,0
6286-DURQN,Male,0,Yes,No,3,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),95.0,308.82,No,0
2981-YGJYB,Male,0,No,No,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),24.65,833.51,No,0
2125-TJPPV,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,68.59,66.76,Yes,1
6581-LOTJE,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),92.81,290.3,Yes,1
5376-ZCEZV,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.03,1027.19,Yes,1
2053-FRUTW,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.08,306.38,Yes,1
5560-WPMQL,Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.69,266.81,No,0
6456-VYPAQ,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.19,330.34,Yes,1
3266-GWLUJ,Female,0,Yes,No,65,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,72.35,4630.53,No,0
6460-RXFOK,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.4,970.86,No,0
5174-WDOKX,Female,0,Yes,No,54,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,107.93,5793.36,No,0
2947-GCLAN,Male,0,No,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.05,2501.01,No,0
3012-KPRBD,Female,1,Yes,No,2,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.51,125.09,No,0
3859-NWDBQ,Male,0,Yes,No,5,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,75.74,439.2,No,0
9808-VOAOL,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,100.18,1064.05,No,0
5022-MOSEB,Male,0,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.98,38.41,Yes,1
1462-KNULN,Female,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),109.74,5511.43,No,0
9789-TRJDX,Male,0,No,No,55,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),53.32,2972.33,No,0
5980-CMCZN,Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.46,18.8,Yes,1
8063-MAQQF,Male,0,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,89.61,89.57,Yes,1
7447-FRTDH,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.39,136.03,Yes,1
2469-SGQKC,Male,0,Yes,No,56,No,No phone service,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Electronic check,80.34,4510.7,No,0
8943-SGWSV,Male,1,Yes,No,22,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Mailed check,68.56,1402.64,Yes,1
2602-ABOUX,Male,0,No,Yes,31,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,84.73,2609.71,No,0
9647-PQHAF,Female,1,Yes,No,25,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,91.85,2358.14,No,0
1499-RNUDX,Female,0,No,No,66,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,73.34,4868.05,Yes,1
7475-XQIQP,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),63.82,562.04,No,0
2628-CQCCB,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.97,778.07,No,0
6598-YMDNM,Male,0,No,Yes,66,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,98.68,6534.53,No,0
6339-LNIXN,Male,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),91.65,2269.39,Yes,1
3796-ARJGM,Male,0,Yes,No,57,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),56.76,3188.95,No,0
5365-UOSQW,Male,0,Yes,No,13,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Mailed check,94.89,1221.54,No,0
1055-JSDLK,Male,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.25,1147.25,No,0
8249-ZCFUE,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,86.74,3350.1,Yes,1
5472-YZYDD,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.25,444.92,Yes,1
2583-UELVM,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),72.11,5105.13,No,0
9464-MJZOE,Male,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),73.28,86.38,Yes,1
6709-UVACQ,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,No,Mailed check,85.76,756.31,No,0
7676-QJTPY,Female,1,Yes,No,4,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.42,325.0,Yes,1
4308-TDTTG,Male,0,No,No,29,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,64.78,1885.11,No,0
1554-ZBMAK,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,87.09,6325.14,Yes,1
8387-NGKCP,Female,0,No,Yes,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),99.66,6090.23,Yes,1
1036-JBGBY,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),66.76,18.8,No,0
7947-YRMEZ,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.74,807.68,No,0
9256-KFKKX,Male,0,Yes,Yes,30,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),70.4,2081.6,No,0
1601-QTTFK,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),82.67,119.64,No,0
4078-KCCAZ,Male,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.64,493.53,No,0
4750-FUMJC,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,65.38,800.68,Yes,1
4473-QQKPT,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,113.39,897.0,No,0
9371-NFDEA,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),79.47,5059.49,No,0
6022-FFSIV,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),82.49,539.82,Yes,1
2233-IBNDG,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,25.68,252.93,No,0
7618-WOZTT,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),82.88,1627.03,Yes,1
9914-CGLQZ,Female,0,Yes,No,19,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,88.12,1720.2,Yes,1
1891-FHRYY,Male,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),75.93,2375.24,No,0
7728-UKPEN,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),93.97,4716.67,No,0
3633-YJKKX,Male,0,Yes,Yes,1,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,70.47,49.4,No,0
9391-LZTWX,Female,0,Yes,No,46,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,109.35,5058.84,No,0
3992-OHIMB,Male,0,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),107.8,3211.0,Yes,1
2936-VEQTG,Male,0,Yes,No,45,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,72.42,3220.62,Yes,1
5124-WVXQX,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),85.86,417.74,Yes,1
4585-PRZJW,Female,0,Yes,No,62,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),80.67,4942.3,No,0
5583-CRZLO,Female,1,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Electronic check,94.58,3880.89,No,0
9344-XKTQQ,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.89,350.13,Yes,1
7483-IHAWH,Male,0,No,Yes,12,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),93.97,1152.79,No,0
7067-RSWWA,Female,1,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.01,188.89,No,0
8560-FQRBH,Female,1,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.41,1373.82,No,0
9190-DGCEQ,Female,0,No,Yes,34,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),74.87,2589.89,Yes,1
8570-PHWJI,Female,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.35,2381.27,No,0
5549-DJUPZ,Male,0,No,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,107.25,904.25,No,0
7980-JTWQT,Male,1,Yes,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),79.79,692.29,No,0
5529-XGLGC,Female,0,Yes,Yes,13,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,94.26,1137.82,Yes,1
6543-DFTGW,Male,0,Yes,No,36,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),118.75,4294.29,Yes,1
1442-LBBUB,Male,0,No,No,16,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),90.65,1518.78,Yes,1
9029-PMXKK,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.09,18.8,Yes,1
4689-QWOHX,Female,0,No,No,53,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,67.13,3474.6,No,0
6389-VLFYR,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),21.15,607.84,No,0
3769-WAYPP,Female,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,19.46,175.6,No,0
1120-ESODR,Female,0,Yes,Yes,4,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,66.14,273.26,Yes,1
7717-HRZMF,Female,0,No,No,51,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),105.22,5341.39,No,0
9656-XLLVA,Female,0,Yes,No,61,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),69.98,4223.6,No,0
3810-ORQJW,Male,0,Yes,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),26.44,1587.61,No,0
6846-OYCSY,Female,0,Yes,No,35,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,57.85,2016.8,No,0
6955-OJHOX,Male,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),103.33,2304.48,No,0
5159-DMCYN,Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),92.26,112.18,Yes,1
2924-QNNPY,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,118.75,1878.7,No,0
8703-GGZQA,Female,0,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),97.18,2904.94,Yes,1
5765-DAEGC,Female,1,No,No,8,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,94.76,701.61,No,0
8518-LOWVV,Female,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),115.99,7431.66,Yes,1
2766-TZAWW,Female,1,Yes,No,18,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,70.07,1249.61,No,0
8571-KFTQS,Female,0,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,94.81,5349.6,Yes,1
3303-EXNWY,Male,0,No,No,7,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,92.59,630.13,Yes,1
5133-GXSRY,Female,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.25,623.03,Yes,1
3216-JBKLL,Female,0,No,No,9,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.34,817.86,No,0
2357-VMLWM,Female,0,Yes,No,2,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),75.61,128.23,Yes,1
9028-FWZTX,Male,0,Yes,No,50,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),76.8,3885.48,No,0
7660-PTYPR,Male,0,Yes,No,2,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,66.53,106.46,Yes,1
1712-YUEHF,Female,0,No,Yes,6,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,75.5,398.15,No,0
3876-XMKUJ,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,98.83,6619.06,No,0
8971-TGQMI,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,74.69,375.85,Yes,1
9155-KDKND,Male,0,Yes,Yes,30,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.82,2678.12,No,0
7683-FCNEU,Male,1,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.57,110.86,No,0
1615-KBJYQ,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),87.81,6064.77,No,0
5815-EIJPF,Female,0,No,No,25,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,78.4,1974.24,No,0
9998-QICPL,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,81.5,1461.79,No,0
7064-PQVNS,Female,1,No,Yes,53,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),100.88,5235.55,Yes,1
4230-YKRZJ,Male,0,No,No,11,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,89.39,951.8,No,0
1914-GGBOH,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),90.68,744.87,No,0
1873-DHJZS,Male,0,No,No,10,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),108.56,1181.44,Yes,1
7431-RUICN,Male,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,141.17,559.6,No,0
1011-FTNRN,Male,0,No,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,84.53,2260.66,No,0
5883-HFGUZ,Female,0,Yes,Yes,40,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (automatic),63.7,2543.47,No,0
1736-NMOGA,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.78,114.1,No,0
2829-EBJRZ,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.88,1053.42,No,0
6914-EJHFZ,Male,1,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.21,606.82,Yes,1
6900-MLIKQ,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.29,169.91,No,0
9352-MEYIC,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),73.87,139.81,No,0
5896-UGHHU,Male,0,No,Yes,40,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,77.6,3117.24,No,0
9615-WFWIW,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.72,1126.76,No,0
9921-SYDRB,Male,0,Yes,No,21,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),86.32,1802.01,Yes,1
6869-IZMTH,Female,0,Yes,Yes,4,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,81.61,305.82,Yes,1
1673-TFSMZ,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),94.5,3846.58,No,0
4173-KTUDT,Male,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.56,597.88,No,0
5422-ZQUIH,Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,60.23,1583.25,Yes,1
8064-APZZS,Male,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),114.55,1443.76,Yes,1
5475-VAUET,Male,0,No,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.09,110.7,Yes,1
4131-TPYUX,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.56,1357.68,No,0
2360-JLAAB,Female,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,30.21,988.34,No,0
7904-LTVAW,Female,0,No,Yes,71,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),73.21,5268.44,No,0
3030-KZHYN,Female,0,No,No,14,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),109.22,1569.83,No,0
1120-VBQLD,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.77,39.01,No,0
5630-JCOBN,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,68.56,182.28,No,0
3033-VYYYC,Male,1,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.28,1313.83,No,0
5587-FCKLH,Male,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Mailed check,79.82,5038.35,No,0
2027-KEBLB,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.87,312.35,No,0
9692-VYCMV,Male,0,No,No,66,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Bank transfer (automatic),73.06,4738.38,Yes,1
6179-HVIZC,Male,0,No,No,7,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,77.82,581.07,No,0
7353-AXJAV,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),22.72,1579.42,No,0
9706-XMBFA,Male,0,No,No,23,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.52,2216.18,No,0
1398-EOTPF,Female,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.27,1131.23,No,0
6415-GLXDW,Male,0,No,No,3,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.69,180.21,Yes,1
3438-RGELJ,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),105.31,3307.98,Yes,1
5566-GZRVU,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,87.53,636.83,No,0
7516-DPXCM,Female,1,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.05,68.32,Yes,1
2658-UYBUJ,Female,0,Yes,No,65,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),80.79,5325.55,No,0
9674-AESUC,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),84.7,1006.04,Yes,1
2440-IAURT,Male,0,No,Yes,1,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),80.39,42.45,Yes,1
5226-QOSLQ,Male,0,No,No,46,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,116.52,5383.16,No,0
6807-QWJWA,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),117.63,313.72,Yes,1
5375-LWBFM,Male,1,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,98.74,330.42,Yes,1
8338-MQEYU,Male,1,Yes,Yes,7,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.56,111.17,No,0
